[rosmaster.main][INFO] 2021-10-06 20:06:54,842: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-10-06 20:06:54,842: Starting ROS Master Node
[rosmaster.master][INFO] 2021-10-06 20:06:55,811: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2021-10-06 20:06:55,888: +SUB [/tf] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,893: +SUB [/tf_static] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,952: +PUB [/initialpose] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,954: +PUB [/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,970: +SUB [/map] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,974: +SUB [/map_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,981: +SUB [/move_base/local_costmap/costmap] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,984: +SUB [/move_base/local_costmap/costmap_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,989: +SUB [/move_base/TebLocalPlannerROS/local_plan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,994: +SUB [/move_base/local_costmap/footprint] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,997: +SUB [/move_base/global_costmap/costmap] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:55,999: +SUB [/move_base/global_costmap/costmap_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,003: +SUB [/move_base/TebLocalPlannerROS/global_plan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,009: +SUB [/scan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,012: +SUB [/particlecloud] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,203: +SUB [/move_base/current_goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,204: -PUB [/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,205: -PUB [/initialpose] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,209: +PUB [/initialpose] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,210: +PUB [/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,211: +PUB [/move_base_simple/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,212: -PUB [/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,212: +PUB [/clicked_point] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,226: +PUB [/rosout] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:56,228: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:40241/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,231: +SUB [/clock] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:56,232: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:40241/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,233: +SERVICE [/spawn_Antbot_model/get_loggers] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:56,234: +SERVICE [/spawn_Antbot_model/set_logger_level] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:56,236: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_Antbot_model
[rosmaster.master][INFO] 2021-10-06 20:06:56,251: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_Antbot_model
[rosmaster.master][INFO] 2021-10-06 20:06:56,282: +SERVICE [/rviz/reload_shaders] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,283: +SERVICE [/rviz/load_config] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,284: +SERVICE [/rviz/save_config] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:06:56,621: +PUB [/clock] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,623: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,624: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,625: +SERVICE [/gazebo/delete_model] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,626: +SERVICE [/gazebo/delete_light] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,627: +SERVICE [/gazebo/get_model_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,628: +SERVICE [/gazebo/get_model_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,629: +SERVICE [/gazebo/get_world_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,630: +SERVICE [/gazebo/get_joint_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,630: +SERVICE [/gazebo/get_link_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,631: +SERVICE [/gazebo/get_link_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,631: +SERVICE [/gazebo/get_light_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,632: +SERVICE [/gazebo/set_light_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,633: +SERVICE [/gazebo/get_physics_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,633: publisherUpdate[/clock] -> http://aidan:33311/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,634: +PUB [/gazebo/link_states] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,634: publisherUpdate[/clock] -> http://aidan:33311/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,635: publisherUpdate[/clock] -> http://aidan:39231/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,635: +PUB [/gazebo/model_states] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,635: publisherUpdate[/clock] -> http://aidan:39231/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,636: publisherUpdate[/clock] -> http://aidan:42939/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,636: +SERVICE [/gazebo/set_link_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,638: +SERVICE [/gazebo/set_physics_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,638: publisherUpdate[/clock] -> http://aidan:42939/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,638: publisherUpdate[/clock] -> http://aidan:33995/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,639: +SERVICE [/gazebo/set_model_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,640: +SERVICE [/gazebo/set_model_configuration] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,640: publisherUpdate[/clock] -> http://aidan:33995/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,641: publisherUpdate[/clock] -> http://aidan:41197/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,641: +SERVICE [/gazebo/set_joint_properties] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,642: +SERVICE [/gazebo/set_link_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,643: publisherUpdate[/clock] -> http://aidan:41197/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,643: publisherUpdate[/clock] -> http://aidan:46057/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,646: publisherUpdate[/clock] -> http://aidan:46057/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,646: publisherUpdate[/clock] -> http://aidan:36699/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,647: +SUB [/gazebo/set_link_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,648: publisherUpdate[/clock] -> http://aidan:36699/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,650: publisherUpdate[/clock] -> http://aidan:42743/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,653: +SUB [/gazebo/set_model_state] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,654: +SERVICE [/gazebo/pause_physics] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,655: publisherUpdate[/clock] -> http://aidan:42743/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,655: publisherUpdate[/clock] -> http://aidan:41459/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,656: +SERVICE [/gazebo/set_parameters] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,658: publisherUpdate[/clock] -> http://aidan:41459/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,658: +PUB [/gazebo/parameter_descriptions] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,659: publisherUpdate[/clock] -> http://aidan:33537/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,659: +SERVICE [/gazebo/unpause_physics] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,661: +PUB [/gazebo/parameter_updates] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,662: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,663: publisherUpdate[/clock] -> http://aidan:33537/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,665: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,665: publisherUpdate[/clock] -> http://aidan:33125/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,668: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,670: publisherUpdate[/clock] -> http://aidan:33125/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,672: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,672: publisherUpdate[/clock] -> http://aidan:39061/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,674: +SERVICE [/gazebo/reset_simulation] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,675: publisherUpdate[/clock] -> http://aidan:39061/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,675: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,676: +SERVICE [/gazebo/reset_world] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:56,676: publisherUpdate[/clock] -> http://aidan:37967/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,677: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,679: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,680: publisherUpdate[/clock] -> http://aidan:37967/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,681: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,681: publisherUpdate[/clock] -> http://aidan:44193/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,682: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,683: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,684: publisherUpdate[/clock] -> http://aidan:44193/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,684: publisherUpdate[/clock] -> http://aidan:43351/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,685: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,687: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,688: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,689: publisherUpdate[/clock] -> http://aidan:43351/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,689: publisherUpdate[/clock] -> http://aidan:33371/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,690: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,691: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,692: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,693: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,694: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,695: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,703: publisherUpdate[/clock] -> http://aidan:33371/ ['http://aidan:33371/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,703: publisherUpdate[/clock] -> http://aidan:44215/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,705: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,706: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,707: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,708: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,709: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,709: publisherUpdate[/clock] -> http://aidan:40241/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:56,710: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,711: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,711: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,712: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,712: publisherUpdate[/clock] -> http://aidan:40241/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,713: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,714: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,715: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,716: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,717: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,718: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:56,730: publisherUpdate[/clock] -> http://aidan:44215/ ['http://aidan:33371/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:56,841: +CACHEDPARAM [/rosout_disable_topics_generation] by /robot_localization_ekf
[rosmaster.master][INFO] 2021-10-06 20:06:56,858: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_Antbot_model
[rosmaster.master][INFO] 2021-10-06 20:06:59,178: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_Antbot_model
[rosmaster.master][INFO] 2021-10-06 20:06:59,180: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_Antbot_model
[rosmaster.master][INFO] 2021-10-06 20:06:59,190: -SUB [/clock] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:59,190: -PUB [/rosout] /spawn_Antbot_model http://aidan:40241/
[rosmaster.master][INFO] 2021-10-06 20:06:59,190: -SERVICE [/spawn_Antbot_model/set_logger_level] /spawn_Antbot_model rosrpc://aidan:39071
[rosmaster.master][INFO] 2021-10-06 20:06:59,190: -SERVICE [/spawn_Antbot_model/get_loggers] /spawn_Antbot_model rosrpc://aidan:39071
[rosmaster.master][INFO] 2021-10-06 20:06:59,201: +PUB [/velodyne_points] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,212: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,214: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,214: publisherUpdate[/velodyne_points] -> http://aidan:36699/ ['http://aidan:36699/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,215: publisherUpdate[/velodyne_points] -> http://aidan:36699/ ['http://aidan:36699/', 'http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][ERROR] 2021-10-06 20:06:59,308: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2021-10-06 20:06:59,433: +SERVICE [/controller_manager/list_controllers] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,434: +SERVICE [/controller_manager/list_controller_types] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,435: +SERVICE [/controller_manager/load_controller] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,435: +SERVICE [/controller_manager/unload_controller] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,436: +SERVICE [/controller_manager/switch_controller] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,437: +SERVICE [/controller_manager/reload_controller_libraries] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,608: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:06:59,613: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:06:59,619: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:06:59,630: +PUB [/joint_states] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,635: publisherUpdate[/joint_states] -> http://aidan:33995/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,637: publisherUpdate[/joint_states] -> http://aidan:33995/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,752: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:06:59,793: +PUB [/trog_velocity_controller/odom] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,794: +PUB [/tf] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,800: +SUB [/trog_velocity_controller/cmd_vel] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,803: +SERVICE [/trog_velocity_controller/set_parameters] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,803: +PUB [/trog_velocity_controller/parameter_descriptions] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,804: +PUB [/trog_velocity_controller/parameter_updates] /gazebo http://aidan:33371/
[rosmaster.master][INFO] 2021-10-06 20:06:59,806: +PARAM [/trog_velocity_controller/left_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,807: +PARAM [/trog_velocity_controller/right_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,808: +PARAM [/trog_velocity_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,809: +PARAM [/trog_velocity_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,810: +PARAM [/trog_velocity_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,811: +PARAM [/trog_velocity_controller/left_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,812: +PARAM [/trog_velocity_controller/right_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,812: +PARAM [/trog_velocity_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,813: +PARAM [/trog_velocity_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,814: +PARAM [/trog_velocity_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,815: +PARAM [/trog_velocity_controller/left_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,816: +PARAM [/trog_velocity_controller/right_wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,817: +PARAM [/trog_velocity_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,817: publisherUpdate[/trog_velocity_controller/odom] -> http://aidan:39231/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,817: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,818: +PARAM [/trog_velocity_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,819: publisherUpdate[/trog_velocity_controller/odom] -> http://aidan:39231/ ['http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,820: +PARAM [/trog_velocity_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2021-10-06 20:06:59,820: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,821: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,821: publisherUpdate[/tf] -> http://aidan:44193/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:06:59,823: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,824: publisherUpdate[/tf] -> http://aidan:44193/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:06:59,832: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:06:59,842: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
